SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
50,4,8,49,33,Utah,Rich County,2255,2295,2258,2263,2274,2301,2311,2388,2455,2468
50,4,8,49,35,Utah,Salt Lake County,1032997,1047702,1064140,1079661,1090340,1102690,1120751,1137273,1148949,1158585
50,4,8,49,37,Utah,San Juan County,14837,14850,15052,15003,15074,15254,15346,15286,15336,15228
50,4,8,49,39,Utah,Sanpete County,27938,28000,27958,28130,28299,28663,29244,29953,30529,30986
50,4,8,49,41,Utah,Sevier County,20799,20872,20662,20758,20746,20872,21145,21299,21516,21636
50,4,8,49,43,Utah,Summit County,36502,37438,37886,38447,39144,39675,40564,41375,41879,42081
50,4,8,49,45,Utah,Tooele County,58502,59198,59810,60655,61473,62676,64643,67490,69946,72110
50,4,8,49,47,Utah,Uintah County,32465,33246,34648,35696,36934,37815,36261,35235,35407,35806
50,4,8,49,49,Utah,Utah County,520033,530844,539970,551689,561171,573289,591107,607612,622076,635675
50,4,8,49,51,Utah,Wasatch County,23642,24404,25340,26578,27815,29131,30433,32045,33278,34210
50,4,8,49,53,Utah,Washington County,138397,141288,144216,147099,151231,154839,159537,166195,172051,177938
50,4,8,49,55,Utah,Wayne County,2772,2742,2704,2712,2695,2689,2671,2699,2657,2703
50,4,8,49,57,Utah,Weber County,232136,233851,236268,238083,240185,242916,247153,251474,255454,259680
40,1,1,50,0,Vermont,Vermont,625886,627197,626361,626603,625693,625810,624366,625132,624802,624046
50,1,1,50,1,Vermont,Addison County,36813,36973,36910,36949,36950,36955,36973,36947,36970,36994
50,1,1,50,3,Vermont,Bennington County,37078,36823,36634,36570,36207,36198,35977,35763,35635,35532
50,1,1,50,5,Vermont,Caledonia County,31163,31115,31034,31055,30882,30658,30176,30172,30221,29860
50,1,1,50,7,Vermont,Chittenden County,156774,158083,158777,159578,160134,161535,161839,163254,163755,163918
50,1,1,50,9,Vermont,Essex County,6312,6322,6221,6192,6153,6193,6225,6184,6209,6145
50,1,1,50,11,Vermont,Franklin County,47821,48233,48324,48416,48775,49002,48998,48994,49312,49384
50,1,1,50,13,Vermont,Grand Isle County,6948,6975,6973,6990,6969,6873,6921,6976,7100,7208
50,1,1,50,15,Vermont,Lamoille County,24517,24717,24957,25127,25149,25265,25360,25427,25330,25420
50,1,1,50,17,Vermont,Orange County,28945,29020,28923,28858,28888,28900,28910,28976,28827,28809
50,1,1,50,19,Vermont,Orleans County,27247,27198,27169,27141,27032,27043,26748,26822,26826,26934
50,1,1,50,21,Vermont,Rutland County,61585,61240,60816,60512,60071,59582,59145,59012,58590,58125
50,1,1,50,23,Vermont,Washington County,59573,59608,59432,59253,59005,58707,58434,58330,58129,58458
50,1,1,50,25,Vermont,Windham County,44506,44261,44029,43928,43708,43309,43251,42955,42690,42227
50,1,1,50,27,Vermont,Windsor County,56604,56629,56162,56034,55770,55590,55409,55320,55208,55032
40,3,5,51,0,Virginia,Virginia,8024004,8102437,8187456,8255861,8315430,8367303,8417651,8471011,8510920,8556642
50,3,5,51,1,Virginia,Accomack County,33150,33227,33276,32982,32992,32930,32903,32729,32603,32325
50,3,5,51,3,Virginia,Albemarle County,99196,100231,101504,102329,103811,105221,106662,108107,108832,109843
50,3,5,51,5,Virginia,Alleghany County,16203,16163,16035,15926,15613,15432,15393,15143,15016,14898
50,3,5,51,7,Virginia,Amelia County,12741,12747,12741,12655,12713,12784,12805,12974,12997,13058
50,3,5,51,9,Virginia,Amherst County,32389,32160,32640,32331,32174,31855,31903,31893,31771,31678
50,3,5,51,11,Virginia,Appomattox County,15091,15104,15240,15315,15343,15485,15535,15715,15874,15902
50,3,5,51,13,Virginia,Arlington County,209319,216078,221614,225120,226274,228887,231805,235193,236662,238392
50,3,5,51,15,Virginia,Augusta County,73593,73656,73599,73862,73908,74324,74875,75324,75906,76120
50,3,5,51,17,Virginia,Bath County,4721,4655,4642,4591,4536,4463,4408,4270,4275,4169
50,3,5,51,19,Virginia,Bedford County,75032,75555,75755,76189,77054,77653,78024,78445,79115,79431
50,3,5,51,21,Virginia,Bland County,6801,6776,6693,6674,6586,6536,6483,6361,6295,6292
50,3,5,51,23,Virginia,Botetourt County,33195,33001,33121,32995,33086,33391,33298,33355,33412,33500
50,3,5,51,25,Virginia,Brunswick County,17393,17119,17023,16976,16815,16838,16607,16572,16289,16176
50,3,5,51,27,Virginia,Buchanan County,24091,23835,23835,23638,23167,22767,22229,21622,21373,21031
50,3,5,51,29,Virginia,Buckingham County,17092,17217,17071,17154,16936,17022,17044,17046,17042,17134
50,3,5,51,31,Virginia,Campbell County,54910,54799,54843,55093,55286,55374,55391,55440,55526,55371
50,3,5,51,33,Virginia,Caroline County,28631,28672,28950,29253,29747,29907,30091,30441,30766,30745
50,3,5,51,35,Virginia,Carroll County,30071,30093,29920,29915,29721,29882,29788,29845,29824,30022
50,3,5,51,36,Virginia,Charles City County,7255,7200,7123,7068,6975,7043,7026,7024,6983,6969
50,3,5,51,37,Virginia,Charlotte County,12568,12497,12400,12281,12177,12182,12113,12078,11906,11849
50,3,5,51,41,Virginia,Chesterfield County,317210,320344,323942,327721,332221,335093,338677,343500,348704,353376
50,3,5,51,43,Virginia,Clarke County,14018,14197,14255,14264,14329,14252,14309,14468,14517,14576
50,3,5,51,45,Virginia,Craig County,5198,5170,5139,5138,5177,5140,5138,5070,5105,5127
50,3,5,51,47,Virginia,Culpeper County,46834,47347,47850,48609,49243,49559,50337,51261,51785,52722
50,3,5,51,49,Virginia,Cumberland County,10028,9987,9845,9852,9843,9758,9742,9840,9863,9967
50,3,5,51,51,Virginia,Dickenson County,15846,15778,15708,15527,15345,15200,15019,14728,14502,14295
50,3,5,51,53,Virginia,Dinwiddie County,28062,28114,28222,28087,28090,28146,28458,28678,28800,28804
50,3,5,51,57,Virginia,Essex County,11145,11168,11133,11158,11066,11091,11073,10960,10889,10936
50,3,5,51,59,Virginia,Fairfax County,1086165,1103571,1120654,1132186,1136794,1141040,1144957,1149346,1149688,1152359
50,3,5,51,61,Virginia,Fauquier County,65433,66032,66567,67150,68135,68449,68831,69555,70722,71297
50,3,5,51,63,Virginia,Floyd County,15367,15404,15438,15493,15538,15565,15685,15783,15788,15796
50,3,5,51,65,Virginia,Fluvanna County,25792,25959,25889,25833,25980,26144,26227,26517,26931,27266
50,3,5,51,67,Virginia,Franklin County,56174,56339,56293,56272,56265,56234,56167,56341,56297,56185
50,3,5,51,69,Virginia,Frederick County,78545,79519,80247,81494,82735,83525,84722,86568,88378,89483
50,3,5,51,71,Virginia,Giles County,17317,17152,17024,16992,16853,16768,16855,16759,16829,16693
50,3,5,51,73,Virginia,Gloucester County,36942,36897,36849,36780,37038,37032,37121,37332,37398,37499
50,3,5,51,75,Virginia,Goochland County,21906,21537,21438,21732,22020,22344,22665,22893,23423,23949
50,3,5,51,77,Virginia,Grayson County,15500,15368,15146,15131,15925,15960,15870,15699,15621,15574
50,3,5,51,79,Virginia,Greene County,18480,18694,18831,18874,19131,19205,19313,19608,19719,19901
50,3,5,51,81,Virginia,Greensville County,12233,12001,11746,11690,11568,11792,11515,11552,11380,11289
50,3,5,51,83,Virginia,Halifax County,36204,35997,35740,35389,35205,35104,35003,34592,34212,34035
50,3,5,51,85,Virginia,Hanover County,99886,99899,100340,101075,101740,103095,104345,105729,106821,107535
50,3,5,51,87,Virginia,Henrico County,307201,310401,315575,318646,321863,324424,326178,328008,329917,332513
50,3,5,51,89,Virginia,Henry County,54102,53530,53098,52738,52235,51944,51654,51370,51101,50724
50,3,5,51,91,Virginia,Highland County,2297,2260,2234,2205,2238,2196,2213,2215,2206,2176
50,3,5,51,93,Virginia,Isle of Wight County,35319,35301,35352,35542,35887,36185,36450,36758,37203,37400
50,3,5,51,95,Virginia,James City County,67681,68339,69460,70674,72145,72920,74075,75429,76206,76838
50,3,5,51,97,Virginia,King and Queen County,6976,6986,7008,7029,7084,7089,7059,7010,7033,7011
50,3,5,51,99,Virginia,King George County,23697,24277,24615,24909,25284,25442,25982,26379,26673,26981
50,3,5,51,101,Virginia,King William County,15999,16013,15977,16096,16153,16287,16416,16706,16962,17198
50,3,5,51,103,Virginia,Lancaster County,11362,11276,11125,10960,10863,10828,10776,10724,10692,10619
50,3,5,51,105,Virginia,Lee County,25606,25546,25433,25094,24744,24624,24198,23934,23703,23540
50,3,5,51,107,Virginia,Loudoun County,315486,326357,337902,350001,362330,374176,385750,397192,405964,414872
50,3,5,51,109,Virginia,Louisa County,33169,33325,33357,33850,34173,34475,35202,35803,36656,37477
50,3,5,51,111,Virginia,Lunenburg County,12909,12907,12639,12534,12480,12348,12340,12353,12257,12251
50,3,5,51,113,Virginia,Madison County,13299,13142,13135,13093,13034,13054,13097,13218,13198,13213
50,3,5,51,115,Virginia,Mathews County,8974,8944,8911,8899,8813,8833,8781,8704,8766,8782
50,3,5,51,117,Virginia,Mecklenburg County,32716,32567,31698,31249,31117,30934,30815,30705,30707,30723
50,3,5,51,119,Virginia,Middlesex County,10981,10855,10851,10781,10653,10683,10750,10614,10717,10561
50,3,5,51,121,Virginia,Montgomery County,94560,94761,95698,96658,97193,97427,98302,98230,98681,98872
50,3,5,51,125,Virginia,Nelson County,14978,15019,14802,14799,14867,14764,14802,14800,14836,14867
50,3,5,51,127,Virginia,New Kent County,18543,18763,19148,19516,20021,20382,21015,21629,22275,22984
50,3,5,51,131,Virginia,Northampton County,12410,12406,12209,12029,12034,12073,12003,11867,11789,11800
50,3,5,51,133,Virginia,Northumberland County,12356,12452,12421,12298,12256,12243,12174,12270,12172,12069
50,3,5,51,135,Virginia,Nottoway County,15847,15891,15758,15642,15515,15613,15502,15439,15381,15206
50,3,5,51,137,Virginia,Orange County,33566,33982,34263,34607,34912,35173,35369,35882,36620,36941
50,3,5,51,139,Virginia,Page County,24062,23956,23841,23724,23787,23667,23633,23801,24005,23937
50,3,5,51,141,Virginia,Patrick County,18474,18339,18339,18256,18185,17972,17830,17727,17659,17592
50,3,5,51,143,Virginia,Pittsylvania County,63591,63269,62900,62566,62386,62027,61744,61334,60938,60470
50,3,5,51,145,Virginia,Powhatan County,28133,28138,28186,28315,28504,28068,28463,28722,29199,29734
50,3,5,51,147,Virginia,Prince Edward County,23364,22328,23187,22733,22994,23139,23049,22698,22879,22827
50,3,5,51,149,Virginia,Prince George County,35643,36734,37155,37376,37465,38306,38026,38049,38170,38528
50,3,5,51,153,Virginia,Prince William County,406183,419149,429716,437900,444004,451242,456805,463400,466658,471774
50,3,5,51,155,Virginia,Pulaski County,34830,34741,34734,34551,34343,34357,34268,34255,34097,34009
50,3,5,51,157,Virginia,Rappahannock County,7502,7478,7414,7433,7344,7409,7384,7409,7373,7372
50,3,5,51,159,Virginia,Richmond County,9276,9204,9076,8948,8880,8779,8755,8882,8982,9066
50,3,5,51,161,Virginia,Roanoke County,92416,92841,92771,93354,93428,93439,93520,93900,94161,94423
50,3,5,51,163,Virginia,Rockbridge County,22348,22449,22384,22337,22443,22410,22467,22736,22904,22774
50,3,5,51,165,Virginia,Rockingham County,76413,76868,77149,77437,77897,78469,79401,80448,81353,82140
50,3,5,51,167,Virginia,Russell County,28873,28681,28429,28337,28082,27863,27423,27054,26820,26739
50,3,5,51,169,Virginia,Scott County,23127,23053,22956,22769,22521,22298,22070,21897,21631,21578
50,3,5,51,171,Virginia,Shenandoah County,42048,42266,42532,42514,42737,42863,42962,43319,43464,43557
50,3,5,51,173,Virginia,Smyth County,32198,32054,31911,31789,31593,31444,31143,30772,30509,30182
50,3,5,51,175,Virginia,Southampton County,18642,18638,18506,18330,18224,18139,18090,17866,17757,17797
50,3,5,51,177,Virginia,Spotsylvania County,122981,124557,125867,127449,128881,130042,131401,132889,134227,136447
50,3,5,51,179,Virginia,Stafford County,129857,132251,133449,136034,138937,141035,143641,146868,149891,153775
50,3,5,51,181,Virginia,Surry County,7045,6923,6844,6792,6783,6674,6560,6508,6435,6407
50,3,5,51,183,Virginia,Sussex County,12013,12088,11927,11765,11724,11692,11425,11369,11194,11092
50,3,5,51,185,Virginia,Tazewell County,45118,44733,44276,44031,43399,42930,42226,41362,41152,40734
50,3,5,51,187,Virginia,Warren County,37520,37654,37898,38514,40147,38742,39197,39478,40056,40235
50,3,5,51,191,Virginia,Washington County,54966,54839,55110,54800,54630,54309,54178,54202,54100,53852
50,3,5,51,193,Virginia,Westmoreland County,17493,17639,17515,17553,17440,17553,17645,17723,17818,18029
50,3,5,51,195,Virginia,Wise County,41574,41461,40928,40685,39916,39596,39059,38593,37877,37427
50,3,5,51,197,Virginia,Wythe County,29252,29204,29331,29285,29060,29106,28898,28832,28659,28618
50,3,5,51,199,Virginia,York County,65224,65796,65872,66046,66607,67900,67914,68117,68136,68579
50,3,5,51,510,Virginia,Alexandria city,140737,144269,147379,149767,151544,153859,156621,158772,158377,159050
50,3,5,51,520,Virginia,Bristol city,17769,17726,17706,17411,17225,17185,17140,16956,16835,17036
50,3,5,51,530,Virginia,Buena Vista city,6613,6715,6751,6661,6561,6541,6488,6504,6508,6481
50,3,5,51,540,Virginia,Charlottesville city,43467,43780,44610,45052,45562,46357,46976,47456,47421,47283
50,3,5,51,550,Virginia,Chesapeake city,223525,225360,228134,230415,233477,235253,237656,240416,242748,245403
50,3,5,51,570,Virginia,Colonial Heights city,17338,17288,17390,17492,17448,17457,17400,17382,17337,17089
50,3,5,51,580,Virginia,Covington city,5941,5916,5846,5832,5778,5671,5682,5660,5660,5622
50,3,5,51,590,Virginia,Danville city,42925,42657,42725,42648,42295,41984,41682,41078,40677,40036
50,3,5,51,595,Virginia,Emporia city,5920,5841,5816,5697,5606,5569,5487,5489,5396,5409
50,3,5,51,600,Virginia,Fairfax city,22616,22467,22904,23241,23324,23247,23305,23274,23256,23294
50,3,5,51,610,Virginia,Falls Church city,12422,12691,13126,13403,13459,13777,13649,14273,14441,14551
50,3,5,51,620,Virginia,Franklin city,8579,8448,8488,8545,8399,8339,8210,8132,8033,7867
50,3,5,51,630,Virginia,Fredericksburg city,24356,25759,27190,27835,28276,28075,28469,28718,29362,29254
50,3,5,51,640,Virginia,Galax city,6989,6844,6850,6927,6892,6791,6615,6477,6300,6324
50,3,5,51,650,Virginia,Hampton city,137418,136652,137222,137406,137778,136379,135525,135007,134800,135048
50,3,5,51,660,Virginia,Harrisonburg city,48999,49950,51336,51572,52589,52739,53685,53807,53715,53379
50,3,5,51,670,Virginia,Hopewell city,22640,22500,22306,22161,22117,22241,22565,22533,22506,22523
50,3,5,51,678,Virginia,Lexington city,7045,6977,7027,7155,7135,7174,7158,7139,7201,7246
50,3,5,51,680,Virginia,Lynchburg city,75553,76614,77326,78015,78242,79263,79871,80567,81096,81753
50,3,5,51,683,Virginia,Manassas city,38212,39103,40284,41079,41137,41409,41245,41171,40998,40907
50,3,5,51,685,Virginia,Manassas Park city,14451,15071,15404,15903,15926,16145,16420,17209,18038,18071
50,3,5,51,690,Virginia,Martinsville city,13786,13622,13518,13443,13343,13289,13027,12827,12576,12443
50,3,5,51,700,Virginia,Newport News city,180905,180139,180148,181388,181661,181121,180472,179738,178904,179736
50,3,5,51,710,Virginia,Norfolk city,243019,243701,246247,245598,246756,246667,246042,244908,244168,243581
50,3,5,51,720,Virginia,Norton city,4013,4087,4125,4103,4139,4013,3992,3927,3956,3983
50,3,5,51,730,Virginia,Petersburg city,32502,32093,31995,32311,32242,31895,31379,30966,30573,30593
50,3,5,51,735,Virginia,Poquoson city,12148,12043,12115,12093,12005,12018,11940,12041,12138,12228
50,3,5,51,740,Virginia,Portsmouth city,95457,95767,96516,96123,95886,96407,95287,94964,94879,94582
50,3,5,51,750,Virginia,Radford city,16432,16817,16720,17124,17395,17301,17321,17470,18013,18107
50,3,5,51,760,Virginia,Richmond city,204375,206487,210922,214020,217238,221084,225669,227620,229621,231027
50,3,5,51,770,Virginia,Roanoke city,96722,96791,98034,98884,99475,99741,99383,98989,98964,99216
50,3,5,51,775,Virginia,Salem city,24897,25030,25190,25330,25441,25378,25268,25362,25271,25209
50,3,5,51,790,Virginia,Staunton city,23738,24023,23808,24100,24287,24192,24218,24395,24583,24916
50,3,5,51,800,Virginia,Suffolk city,84859,84808,85320,85832,86976,88190,89360,90228,91135,92277
50,3,5,51,810,Virginia,Virginia Beach city,438864,442654,445189,447922,449139,450635,451510,450417,450488,450766
50,3,5,51,820,Virginia,Waynesboro city,20989,21099,21065,21164,21303,21543,21759,22196,22390,22416
50,3,5,51,830,Virginia,Williamsburg city,13706,14095,14519,14615,14586,14815,14894,14990,15009,15019
50,3,5,51,840,Virginia,Winchester city,26150,26663,27012,27328,27398,27500,27789,28148,27889,28036
40,4,9,53,0,Washington,Washington,6743009,6827479,6898599,6966252,7057531,7167287,7299961,7427951,7526793,7614024
50,4,9,53,1,Washington,Adams County,18791,18876,18936,19080,19154,19208,19311,19574,19640,19959
50,4,9,53,3,Washington,Asotin County,21725,21984,21935,22167,22235,22167,22362,22612,22699,22687
50,4,9,53,5,Washington,Benton County,176467,180449,182400,184362,186535,190282,193573,198229,201174,204173
50,4,9,53,7,Washington,Chelan County,72747,73213,73471,73723,74114,75030,75809,76216,76612,77053
50,4,9,53,9,Washington,Clallam County,71505,71778,71791,72091,72518,73261,74351,75741,76792,77457
50,4,9,53,11,Washington,Clark County,426733,432388,436532,441591,448505,457320,465911,475238,482467,489271
50,4,9,53,13,Washington,Columbia County,4094,4005,3977,4002,3984,3961,3983,4010,4055,4023
50,4,9,53,15,Washington,Cowlitz County,102358,102313,101669,101497,101811,103031,104760,106800,108673,110389
50,4,9,53,17,Washington,Douglas County,38513,38660,39192,39379,39757,40521,41312,41961,42518,43251
50,4,9,53,19,Washington,Ferry County,7545,7641,7668,7598,7597,7526,7534,7587,7661,7676
50,4,9,53,21,Washington,Franklin County,79076,83048,85691,86441,87640,88681,90132,91803,93950,95446
50,4,9,53,23,Washington,Garfield County,2261,2237,2209,2239,2202,2223,2255,2224,2257,2266
50,4,9,53,25,Washington,Grant County,89554,90588,91292,91698,92898,93517,94144,95262,96497,97959
50,4,9,53,27,Washington,Grays Harbor County,72849,72374,71785,71059,70796,71027,71555,72507,73787,75047
50,4,9,53,29,Washington,Island County,78700,78970,79086,78266,78777,80135,81826,83362,84391,85344
50,4,9,53,31,Washington,Jefferson County,29899,29858,29808,30021,30172,30376,30949,31264,31864,32347
50,4,9,53,33,Washington,King County,1938431,1974499,2011708,2047967,2086174,2127372,2167863,2205001,2228488,2249653
50,4,9,53,35,Washington,Kitsap County,251696,254351,254414,252538,253568,259467,263419,266636,269583,272299
50,4,9,53,37,Washington,Kittitas County,40992,41561,41636,41845,42619,43120,44922,46164,47341,47856
50,4,9,53,39,Washington,Klickitat County,20375,20691,20640,20873,20863,21009,21295,21757,22095,22433
50,4,9,53,41,Washington,Lewis County,75503,75674,75452,74994,74877,75474,76709,78269,79466,80599
50,4,9,53,43,Washington,Lincoln County,10572,10527,10430,10295,10224,10287,10339,10586,10708,10938
50,4,9,53,45,Washington,Mason County,60733,60882,60689,60480,60613,60999,62166,63769,65533,66939
50,4,9,53,47,Washington,Okanogan County,41224,41325,41176,41044,41225,41345,41516,41802,42058,42403
50,4,9,53,49,Washington,Pacific County,20879,20888,20591,20460,20583,20890,21298,21756,22052,22517
50,4,9,53,51,Washington,Pend Oreille County,12950,12956,13007,12890,12926,13095,13128,13360,13583,13726
50,4,9,53,53,Washington,Pierce County,795402,807728,815772,821307,833106,844317,864004,880745,894951,905719
50,4,9,53,55,Washington,San Juan County,15783,15807,15806,15867,15970,16155,16256,16674,16991,17352
50,4,9,53,57,Washington,Skagit County,116939,117578,117716,118270,119990,121589,123661,125852,127728,129181
